#OTU ID	N_ZJ_NB_1	N_ZJ_NB_2	N_ZJ_NB_3	N_HB_X_1	N_HB_X_2	N_HB_X_3	N_HB_Y_1	N_HB_Y_2	N_HB_Y_3	N_HN_C_1	N_HN_C_2	N_HN_C_3	N_HN_M_1	N_HN_M_2	N_HN_M_3	N_HN_Y_2	N_HN_Y_3	N_JS_W_1	N_JS_W_2	N_JS_W_3	M_ZJ_NY_1	M_ZJ_NY_2	M_ZJ_NY_3	M_JL_T_1	M_JL_T_2	M_JL_T_3	M_JS_NX_1	M_JS_NX_2	M_JS_NX_3	M_ZJ_NB_1	M_ZJ_NB_2	M_ZJ_NB_3	M_GX_G_1	M_GX_G_2	M_GX_G_3	M_USA_1	M_USA_2	M_USA_3	M_ZJ_HA_1	M_ZJ_HA_2	M_ZJ_HA_3	M_ZJ_HC_1	M_ZJ_HC_2	M_ZJ_HC_3	M_ZJ_HD_1	M_ZJ_HD_2	M_ZJ_HD_3	M_ZJ_HT_1	M_ZJ_HT_2	M_ZJ_HT_3	M_ZJ_JP_1	M_ZJ_JP_2	M_ZJ_JP_3	M_ZJ_JW_1	M_ZJ_JW_2	M_ZJ_JW_3	M_ZJ_LJ_1	M_ZJ_LJ_2	M_ZJ_LJ_3	M_ZJ_LL_1	M_ZJ_LL_2	M_ZJ_LL_3	M_ZJ_QJ_1	M_ZJ_QJ_2	M_ZJ_QJ_3	M_ZJ_SS_1	M_ZJ_SS_2	M_ZJ_SS_3	M_ZJ_TL_1	M_ZJ_TL_2	M_ZJ_TL_3	M_ZJ_TT_1	M_ZJ_TT_2	M_ZJ_TT_3	M_ZJ_WP_1	M_ZJ_WP_2	M_ZJ_WP_3	M_ZJ_WY_1	M_ZJ_WY_2	M_ZJ_WY_3	M_ZJ_ZD_1	M_ZJ_ZD_2	M_ZJ_ZD_3	N_USA_1	N_USA_2	N_USA_3	N_ZJ_LJ_1	N_ZJ_LJ_2	N_ZJ_LJ_3	kindom	phylum	class	order	family	genus
ZOTU_21	0.000103023	0	0	1.1447E-05	0	0	0.000160258	0.000251834	0	0.000377752	0	6.86821E-05	0	1.1447E-05	0	5.72351E-05	0	0	0	0	0.186826772	0.129740496	0.220057464	2.2894E-05	5.72351E-05	8.01291E-05	0.002323745	0.001362195	0.002918989	0.002953331	0.00510537	0.004040797	0.046348974	0.035371284	0.05350336	0.001018785	0.00076695	0.001110361	0.001133255	0.001247725	0.000709715	0.007669502	0.002930436	0.007120045	0.09602903	0.108277338	0.02141737	0.001991781	0.002793072	0.000309069	0.001316407	0.004670383	0.002346639	0.00260992	0.000492222	0.001041679	5.72351E-05	6.86821E-05	0.000160258	0.00283886	0.046383315	0.031227464	0.001201937	0.00130496	0.01535045	0.001156149	0.000938655	0.000744056	0.002793072	0.004120926	0.001774288	5.72351E-05	0.000869973	0.000560904	0.001682712	0.002300851	0.000721162	0.003182271	0.007978571	0.005609039	0.005517462	0.020410032	0.006730846	4.57881E-05	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Phaffomycetaceae	g:Cyberlindnera
ZOTU_22	0	0	0	0	0	0	0.00042354	0.000927208	0	0.000915761	0	4.57881E-05	3.43411E-05	0	0	3.43411E-05	3.43411E-05	0	0	0	0	0	0	0	0.000125917	0.000137364	0.010496915	0.005139711	0.008287641	0.000148811	2.2894E-05	3.43411E-05	0.194198652	0.096521251	0.18315228	0.003445552	0.002426768	0.003651599	1.1447E-05	0	0	0.000217493	2.2894E-05	0	2.2894E-05	1.1447E-05	0	0	2.2894E-05	0	0.010039034	5.72351E-05	1.1447E-05	1.1447E-05	1.1447E-05	4.57881E-05	6.86821E-05	0.000366305	3.43411E-05	0.26148422	0.001430877	0.002026122	0.002587026	0.00283886	0.003411211	0	1.1447E-05	0	0.00218638	0.002644261	0.002575579	3.43411E-05	0.003365423	0.002289403	0.012110944	3.43411E-05	2.2894E-05	2.2894E-05	0	5.72351E-05	0.002003228	0.002552685	0.00238098	1.1447E-05	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron
ZOTU_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	1.1447E-05	1.1447E-05	0	0	1.1447E-05	0	0	0	0	0	0	0.000263281	0.000492222	0.000206046	1.1447E-05	0.003319635	0.00011447	0.000457881	0.000400646	0.008093041	6.86821E-05	4.57881E-05	0.000148811	0.00641033	0.000606692	0.000389199	0.004853535	0.011904898	0.000778397	0	1.1447E-05	0	0.198147873	0.004864982	0.00468183	0.187753981	0.253562884	0.078744033	0	0	0	0.005025241	0.005849426	0.007303197	0	0	1.1447E-05	0.007921336	0.000331964	6.86821E-05	0.002277956	0.004487231	0.001098914	0.005231287	0.005597592	0.006158495	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales		
ZOTU_24	0	0	0	0	0	0	0	0	0	0.002712943	0	0.00391488	0.613628819	0.001968887	0.003537128	0.003640152	0.001499559	0	0	0	0	0	0	0	0	0	0	4.57881E-05	2.2894E-05	4.57881E-05	0	1.1447E-05	1.1447E-05	1.1447E-05	0	1.1447E-05	0	0	0	1.1447E-05	0	0	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	2.2894E-05	0	1.1447E-05	0	0	0	0.019242436	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	1.1447E-05	4.57881E-05	0.000125917	0.000137364	0.000240387	0	0	0	0	0	0	0	0.001327854	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	g:Ophiostoma
ZOTU_25	0.000251834	0.000320516	0.000217493	0.000206046	5.72351E-05	3.43411E-05	0.034295264	0.039217482	6.86821E-05	0.005860873	0.011103607	0.02141737	0.001201937	0.226261748	0.010428233	0.009936011	0.000915761	1.1447E-05	0.046852643	0.000526563	0.000286175	0.000675374	0.00022894	0.000217493	0.000721162	0.003216612	0.011263865	0.041609909	0.032784258	0.001980334	0.001167596	0.001602582	0.000434987	0.002300851	0.001636923	0.002781625	0.001797182	0.019540059	0.002255062	0.005780744	0.002793072	0.019940704	0.00967273	0.009489577	0.010313763	0.004178161	0.001030232	0.00053801	0.003857645	0.000480775	0.000618139	0.000480775	0.000641033	0.000961549	0.000457881	0.000663927	0.000274728	0.004636042	0.007371879	0.00088142	0.000641033	0.000618139	0.015751096	0.04371616	0.026499845	3.43411E-05	4.57881E-05	1.1447E-05	0.004040797	0.024050184	0.011263865	0.000698268	0.000160258	0.001568241	0.010370998	0.001671265	0.000480775	0.001705606	0.008756968	0.003399764	0.002174933	0.002266509	0.002197827	0.014732311	0.000217493	0.008321982	9.15761E-05	0	0.004429996	d:Fungi					
ZOTU_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240318685	0.229295207	0.200380041	0.006147048	0.003926327	0.008951568	0.002815966	0.002701496	0.004647489	1.1447E-05	5.72351E-05	1.1447E-05	0.004201055	0.00598679	0.003651599	0.007142939	0.001556794	0.003113589	0	0	0	1.1447E-05	0	3.43411E-05	2.2894E-05	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0.000171705	0.000309069	0.000148811	5.72351E-05	1.1447E-05	3.43411E-05	0.003548575	0.003399764	0.005769297	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	g:Ophiostoma
ZOTU_27	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000950102	2.2894E-05	1.1447E-05	0	0	2.2894E-05	0.000171705	0.000171705	0.000160258	0	4.57881E-05	0.00011447	0.000103023	0.001282066	0.00011447	2.2894E-05	1.1447E-05	0	0.002770178	0.002461109	0.001671265	2.2894E-05	0	4.57881E-05	0.003891986	0.003937774	0.004933665	0.000354858	0.000560904	4.57881E-05	0.029258577	0.008207512	0.00510537	0.212044552	0.085097128	0.199590197	1.1447E-05	0	1.1447E-05	0.003285294	0.003285294	0.005036688	0.006810975	0.017273549	0.027713229	0	2.2894E-05	1.1447E-05	0.011962133	0.018796003	0.002472556	0	2.2894E-05	1.1447E-05	0.000995891	0.001179043	0.000560904	0.001236278	0.004189608	0.003834751	0.000343411	0.000320516	0.000412093	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricostilbomycetes	o:Agaricostilbales	f:Chionosphaeraceae	g:Chionosphaera
ZOTU_28	0.000389199	0.254776268	0.024302018	0	0.000251834	0.000286175	1.1447E-05	3.43411E-05	0.00011447	4.57881E-05	0.000515116	0.000286175	0	0	8.01291E-05	2.2894E-05	0	0.002346639	0.000217493	0	0.002976225	0.001213384	0.001694159	0.000549457	0.002026122	0.000927208	0.001671265	0.003525681	0.002426768	0.001247725	0.00141943	0.000915761	0.000320516	0.000686821	0.000492222	0.026030518	0.02513765	0.001270619	0.000286175	0.000938655	0.000858526	0.001018785	0.000961549	0.000526563	0.00022894	0.000297622	0.00011447	0.000377752	0.000400646	0.000331964	0.000938655	0.007326091	0.001568241	0.006513353	0.000274728	0.00053801	1.1447E-05	0.000240387	0.000137364	0.019711764	0.133243283	0.059215421	0.218535011	0.037340171	0.039217482	0.092663606	0.071303472	0.366144301	0.003983562	0.005196946	0.005574698	0.000148811	0.000457881	0.000377752	0.002117698	0.006261519	0.001945993	0.022733777	0.011767534	0.002873201	0.004326973	0.022733777	0.005288522	4.57881E-05	0.002232168	0.041667144	0.000400646	0	0.000526563	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae	g:Trichoderma
ZOTU_29	0.00717728	0	0	0	0	0	0	0	0	1.1447E-05	0	0.00913472	0	0	0	0	0	0	0	0.002850307	0	0	0	0	0	0	0	0	0	0.01861285	0	0	0	0	0	0.015178745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69176616	0	0	0	0	0	d:Fungi					
ZOTU_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	3.43411E-05	2.2894E-05	6.86821E-05	6.86821E-05	8.01291E-05	1.1447E-05	0	0	1.1447E-05	0	0	0	0	0	0.001545347	0.001739947	0.001156149	0.003136483	0.003308188	0.003617258	0.003560022	0.006490459	0.013061047	0.002461109	0.00445289	0.002506897	0.089218054	0.004086585	0.002346639	0.008493687	0.0700443	0.010382445	1.1447E-05	0.000206046	2.2894E-05	0.001511006	0.001224831	0.001156149	0.001762841	0.004853535	0.01282066	2.2894E-05	0.000171705	3.43411E-05	0.004830641	0.060016713	0.060394464	2.2894E-05	0	0	0.011275312	0.012099497	0.003834751	0.011286759	0.01228265	0.196110303	0.000984444	0.000663927	0.000938655	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales		
ZOTU_31	0	0	0	0	0	0	0.002472556	0.51740519	0	0	0	1.1447E-05	0	1.1447E-05	2.2894E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0.018441145	0	1.1447E-05	1.1447E-05	2.2894E-05	0	0.006055472	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	
ZOTU_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	4.57881E-05	0	8.01291E-05	6.86821E-05	4.57881E-05	0.000125917	1.1447E-05	1.1447E-05	0	0	0	0	0.001167596	0.010828879	0.008299088	1.1447E-05	0	3.43411E-05	0	0	0	0.038576449	0.189299328	0.308199499	0.005116817	0.005998237	0.005792191	0	1.1447E-05	0	0.004773406	0.005322863	0.006284413	0	0	0	0.00107602	0.007783972	0.008104488	0	0	1.1447E-05	0.006570588	0.005746403	0.008573816	0	0	0	0	0	0	d:Fungi					
ZOTU_33	0.742751176	0	9.15761E-05	0	0	0	0	0	0	0	0	0.003067801	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0.006444671	0	1.1447E-05	0	0	0	0.005174052	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0.000835632	0	0	0	0.001201937	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolaceae	g:Rhodosporidiobolus
ZOTU_34	0	0	0	0	0	0	0.000137364	5.72351E-05	0	0.000103023	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	1.1447E-05	0	0	0.000503669	0.000618139	0.000812738	0	0	0	0.006456118	0.011710299	0.008699733	0.000286175	0.00011447	0.000160258	0.001247725	0.00119049	0.000698268	0.073226571	0.041598462	0.062958596	0.001579688	0.001087467	0.0017285	0.003216612	0.002930436	0.002117698	0.001751394	0.000160258	0.00011447	1.1447E-05	0	2.2894E-05	0	0	0	0.002369533	0.002941883	0.004292632	0.001774288	0.00184297	0.001682712	0	0	0	0.091518905	0.07134926	0.074668895	0	0.000148811	0.000194599	0.051225403	0.001499559	0.001156149	0.00053801	0.000995891	0.000675374	0.004086585	0.003514234	0.004315526	1.1447E-05	0	0	0	0	0	d:Fungi	p:Ascomycota				
ZOTU_35	0.000389199	0.315857553	0.000572351	0.000400646	0.000331964	0.000343411	0.006078366	0.005517462	0	0.000641033	0.007188727	0.032589659	0.039400634	0.021737886	0.000618139	0.000995891	0.000251834	0.002140592	0.000274728	0.000160258	1.1447E-05	0	0	2.2894E-05	0	0.001339301	9.15761E-05	0.000343411	0.000309069	0.00088142	0.000103023	0.001133255	0.000160258	0.000801291	0.000286175	0.002174933	0.001167596	0.033837384	0.00011447	8.01291E-05	0.000194599	2.2894E-05	2.2894E-05	3.43411E-05	0.000412093	0.000286175	2.2894E-05	2.2894E-05	3.43411E-05	0	0	3.43411E-05	0	8.01291E-05	0	4.57881E-05	0	0.001373642	0.000595245	6.86821E-05	6.86821E-05	1.1447E-05	0.002094804	0.003319635	0.003434105	0	0	3.43411E-05	5.72351E-05	5.72351E-05	0.000194599	3.43411E-05	0.000194599	0.000972996	8.01291E-05	0.000778397	1.1447E-05	0.00011447	0.000183152	0.00022894	0.000206046	9.15761E-05	8.01291E-05	0.011801875	0.000915761	0.001316407	0.000663927	9.15761E-05	0.000744056	d:Fungi					
ZOTU_36	0	0	0	0	0	0	3.43411E-05	1.1447E-05	0	0.011080713	0	0.003193718	0.001373642	0.001659818	0.001980334	0.002392427	0.447063268	0	0	0	0	0	0	0	0	0	0	0.000412093	1.1447E-05	1.1447E-05	0	0	0	0.000160258	1.1447E-05	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009867329	0	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales		
ZOTU_37	2.2894E-05	0	0	0	0	0	0.002106251	0	0	0.371169542	0	0.003708834	0.003170824	0.002266509	0.00349134	0.003067801	0.001991781	0	0	0	0	0	0	0	1.1447E-05	0	0	0.011927792	1.1447E-05	3.43411E-05	0	3.43411E-05	3.43411E-05	0.006879658	0	0	2.2894E-05	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	9.15761E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	4.57881E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	d:Fungi					
ZOTU_38	0	0	0	0	0	0	0	0	0	0	0	0	9.15761E-05	0	0	0	0	0	0	0	0.000469328	9.15761E-05	0.000297622	3.43411E-05	2.2894E-05	6.86821E-05	2.2894E-05	8.01291E-05	5.72351E-05	0.000331964	0.000618139	0.000297622	0	0	0	1.1447E-05	3.43411E-05	0	0.000171705	0.000160258	3.43411E-05	0	0	0	0.007886995	0.012339885	0.004120926	0.001430877	0.002655708	0.001945993	0.000137364	0.002655708	0.000938655	0.000183152	3.43411E-05	0.000103023	0.00022894	0.008333429	0.000251834	0.002758731	0.048260626	0.032841493	0.003697387	0.003571469	0.003479893	5.72351E-05	6.86821E-05	1.1447E-05	0.068063966	0.133804187	0.144438467	4.57881E-05	0	9.15761E-05	9.15761E-05	0.001785735	0.000663927	1.1447E-05	0.000137364	6.86821E-05	0.002255062	0.002060463	0.002197827	0	0	0	0	4.57881E-05	0	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetales_fam_Incertae_sedis	g:Trichaptum
ZOTU_39	2.2894E-05	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0.004052244	0	0	1.1447E-05	0	0	0.405716641	0	0	0	0	0	1.1447E-05	0	2.2894E-05	0	2.2894E-05	0	0	0	0	1.1447E-05	1.1447E-05	0	1.1447E-05	0	1.1447E-05	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0.018120629	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	1.1447E-05	0	0	0	0	0.003079248	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Pichiaceae	g:Nakazawaea
ZOTU_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	1.1447E-05	9.15761E-05	0	0	0	0	2.2894E-05	4.57881E-05	0	0	4.57881E-05	3.43411E-05	0.003514234	0.002266509	0.004361314	0	4.57881E-05	2.2894E-05	0.002358086	0.003136483	0.001476665	0	2.2894E-05	2.2894E-05	0.011332547	0.001327854	0.003193718	0	0	0	1.1447E-05	1.1447E-05	0	0.011343994	0.005597592	0.00629586	1.1447E-05	1.1447E-05	0.000217493	2.2894E-05	6.86821E-05	8.01291E-05	0	0	0	0.002815966	0.002827413	0.001854417	0.175230944	0.123112673	0.117755469	0.000744056	0.000663927	0.000480775	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	
ZOTU_41	0	0	0	0	0	0	0	0	0	0.002667155	0	0.002758731	0.002655708	0.001636923	0.003273847	0.364507378	0.00130496	0	0	0	0	0	0	0	0	0	0	2.2894E-05	2.2894E-05	1.1447E-05	0	0.006089813	1.1447E-05	0	0	0	1.1447E-05	0.006169942	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	3.43411E-05	9.15761E-05	1.1447E-05	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Cucurbitariaceae	
ZOTU_42	0	0.00521984	1.1447E-05	0	1.1447E-05	1.1447E-05	0	0	0	0	2.2894E-05	0	0	0	0	0	0	9.15761E-05	1.1447E-05	0	4.57881E-05	1.1447E-05	8.01291E-05	1.1447E-05	0	0	1.1447E-05	6.86821E-05	2.2894E-05	0	0	0	1.1447E-05	0	0	0	0	0	0.001270619	0.001201937	0.000618139	5.72351E-05	3.43411E-05	5.72351E-05	0.001453771	0.001156149	0.002152039	2.2894E-05	3.43411E-05	1.1447E-05	0.002575579	0.217665037	0.22993624	0.002667155	0.00076695	0.001682712	0	0	0	0	0.00088142	0.002861754	1.1447E-05	9.15761E-05	0	0.000217493	0.000206046	3.43411E-05	1.1447E-05	2.2894E-05	1.1447E-05	1.1447E-05	0	0	5.72351E-05	0.002518344	0.00349134	0.000206046	0.001774288	0.000274728	0	1.1447E-05	0	0	2.2894E-05	1.1447E-05	1.1447E-05	0	0	d:Fungi					
ZOTU_43	0.000263281	9.15761E-05	6.86821E-05	0.004830641	0.000858526	0.000995891	0.000560904	0.000492222	0.001934546	0.001201937	0.01523598	0.001808629	0.001179043	0.007635161	0.033780149	0.002781625	0.184113829	0.002747284	4.57881E-05	3.43411E-05	2.2894E-05	0	0	5.72351E-05	4.57881E-05	0.001579688	0.000549457	0.00107602	0.000892867	0.000606692	0.000457881	0.001854417	0.000698268	0.001511006	0.000744056	0.011115054	0.008848545	0.086871416	0.000274728	0.003434105	0.000847079	0.000961549	0.007795419	0.001488112	0.000274728	0.000618139	9.15761E-05	0.00011447	6.86821E-05	0.000354858	4.57881E-05	4.57881E-05	8.01291E-05	0.000217493	2.2894E-05	3.43411E-05	0.003972115	0.000629586	0.000125917	3.43411E-05	2.2894E-05	5.72351E-05	0.001282066	0.001373642	0.001236278	0.000171705	0	1.1447E-05	0.000560904	0.000297622	8.01291E-05	0.000354858	0.000560904	0.001625476	0.000744056	0.000251834	6.86821E-05	0.000400646	0.00022894	0.000148811	0.000286175	0.000469328	0.000377752	0.000629586	6.86821E-05	0.005803638	8.01291E-05	1.1447E-05	6.86821E-05	d:Fungi					
ZOTU_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036676244	0.037431747	0.050675946	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	0	2.2894E-05	3.43411E-05	0	0.00065248	0.000263281	0.000469328	4.57881E-05	4.57881E-05	6.86821E-05	0.000331964	0.00042354	0.000194599	0.000377752	0.000526563	0.002369533	0.003079248	0.000297622	0.001453771	1.1447E-05	0	0	0.000457881	0.000972996	0.003056354	0.015980036	0.030952735	0.048787188	0.063038725	0.004384208	0.015751096	0.000469328	0.000904314	0.000480775	0	0	0	0.003880539	0.005803638	0.058654518	0.000515116	0.00107602	0.001201937	0.001064573	0.000366305	0.000446434	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Microbotryomycetes_ord_Incertae_sedis	f:Chrysozymaceae	g:Trigonosporomyces
ZOTU_45	0	0.000354858	0.000194599	0.072803031	0.098169622	0.09832988	0	0	0.140809762	0	0.000183152	0	0	0	0	0	0	0.071085979	0.000125917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343411	0.000446434	0.000263281	0	0.000206046	d:Fungi	p:Ascomycota				
ZOTU_46	0.000183152	0	0	0	0	0	0	0	0	0	0	0.000274728	0	0	0	2.2894E-05	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	8.01291E-05	9.15761E-05	5.72351E-05	0.00076695	0.000732609	0.000263281	0.00022894	0.000492222	0.000400646	0.025813024	0.025091862	0.001110361	1.1447E-05	1.1447E-05	2.2894E-05	0.003010566	0.001568241	0.003010566	0	1.1447E-05	3.43411E-05	0.001625476	0.002289403	0.001430877	3.43411E-05	1.1447E-05	0	0.008642498	0.001327854	0.002220721	0	1.1447E-05	0	0	0	1.1447E-05	0.007921336	0.005620486	0.004487231	0	2.2894E-05	0	0	1.1447E-05	0.000354858	4.57881E-05	0.000366305	0.000354858	0.002415321	0.002060463	0.001991781	0.119060429	0.112478394	0.076809487	0.000457881	0.000194599	0.000125917	8.01291E-05	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	
ZOTU_47	0	0	0	0	0	0	1.1447E-05	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0.000641033	0.000572351	0.002415321	0	0	1.1447E-05	0.000103023	9.15761E-05	1.1447E-05	1.1447E-05	0	5.72351E-05	0.000595245	0.0015339	0.000320516	2.2894E-05	4.57881E-05	8.01291E-05	0.000137364	0.00130496	0.000572351	0.01543058	0.031651003	0.047424993	0.001156149	0.000698268	0.011447017	0.002220721	0.002392427	0.001282066	0.000698268	0.003617258	0.003857645	0.000137364	0.000560904	9.15761E-05	0	1.1447E-05	0	0.00130496	0.005666274	0.004761959	0.000961549	0.001224831	0.001648371	3.43411E-05	0	0	0.065740221	0.043418537	0.028697673	0	3.43411E-05	3.43411E-05	0.024542405	0.017708536	0.055323435	0.000618139	0.000801291	0.000869973	0.001064573	0.002174933	0.002541238	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales		
ZOTU_48	1.1447E-05	0	0	0	0	0	0	0	0	0	0	1.1447E-05	5.72351E-05	0.001396536	0	0	0.001934546	0	0	0.000251834	0	0	0	0	0.000950102	0.001350748	0.001156149	0.001877311	0.001808629	0.001797182	0.000812738	0.001362195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0.162456072	0.007028469	0.140042812	0	0	0	0	0	0	0	0	0	0	0	0	0.001087467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Microbotryomycetes_ord_Incertae_sedis	f:Chrysozymaceae	g:Hamamotoa
ZOTU_49	1.1447E-05	0	0	0	0	0	0	0	0	0.002014675	0	0.002541238	0.001522453	0.001385089	0.002415321	0.277544386	0.000824185	0	0	0	0	0	0	0	0	2.2894E-05	1.1447E-05	1.1447E-05	2.2894E-05	1.1447E-05	0	0.005048135	0	1.1447E-05	2.2894E-05	0	0	0.004727618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_50	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	8.01291E-05	0	0	3.43411E-05	0.114275575	0.079316384	0.066713218	0.000194599	0.000194599	0.000171705	0.000103023	0.000137364	0.000103023	0.000125917	0.000160258	0.00022894	1.1447E-05	0	2.2894E-05	2.2894E-05	3.43411E-05	2.2894E-05	3.43411E-05	0.000103023	8.01291E-05	0.000343411	0.00022894	0.00042354	0.001041679	0.001430877	0.000434987	0.000572351	0.001087467	0.000412093	0.020203986	0.001339301	0.000389199	0.00011447	0.000103023	0.000125917	0.004223949	0.000125917	0.002438215	0.000675374	0.000663927	0.000412093	0.000309069	0.000137364	0.001797182	0.007566479	0.005597592	0.002587026	0.000103023	0.000801291	8.01291E-05	6.86821E-05	1.1447E-05	0	0.0178459	0.027449948	0.004109479	0.000320516	0.000389199	0.000354858	6.86821E-05	3.43411E-05	1.1447E-05	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	
